route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
04250625-66,20250425,20250425-66-66251,66 - East Gwillimbury GO,,0,MDDS6102,388916,1,1,66
04250625-66,20250425,20250425-66-66280,66 - Hwy. 407 Bus Term,,1,MDDS6102,388917,1,1,66
04250625-65,20250425,20250425-65-65031,65 - East Gwillimbury GO,,0,MDDS6102,388901,1,1,65
04250625-65,20250425,20250425-65-65070,65 - Union Station,,1,MDDS6102,388903,1,1,65
04250625-56,20250425,20250425-56-56111,56 - DC Oshawa GO,,0,MDDS6101,388896,1,1,56
04250625-65,20250425,20250425-65-65060,65 - Union Station,,1,MDDS6101,388903,1,1,65
04250625-71,20250425,20250425-71-71901,71C - Old Elm GO,,0,MDDS5150,388938,1,1,71C
04250625-61,20250425,20250425-61-61841,61 - Bloomington GO,,0,MDDS5150,388899,1,1,61
04250625-21,20250425,20250425-21-21713,21B - Lisgar GO,,1,MDDS5150,388797,1,1,21B
04250625-92,20250425,20250425-92-92573,92A - Dundas/Hwy 412 P+R,,0,MDDS5150,389498,1,1,92A
04250625-92,20250425,20250425-92-92890,92 - Yorkdale Term,,1,MDDS5149,389496,1,1,92
04250625-92,20250425,20250425-92-92841,92 - DC Oshawa GO,,0,MDDS5149,389495,1,1,92
04250625-40,20250425,20250425-40-40710,40 - Richmond Hill Ctr,,0,MDDS5149,388864,1,1,40
04250625-40,20250425,20250425-40-40581,40 - Hamilton GO,,1,MDDS5149,388865,1,1,40
04250625-36,20250425,20250425-36-36921,36B - Bramalea Term,,1,MDDS5148,388857,1,1,36B
04250625-33,20250425,20250425-33-33890,33A - York Mills Term,,0,MDDS5148,388844,1,1,33A
04250625-41,20250425,20250425-41-41743,41A - Square One,,1,MDDS5148,388866,1,1,41A
04250625-92,20250425,20250425-92-92653,92A - Dundas/Hwy 412 P+R,,0,MDDS5148,389498,1,1,92A
04250625-32,20250425,20250425-32-32453,32B - Bramalea Term,,1,MDDS5148,388841,1,1,32B
04250625-21,20250425,20250425-21-21865,21A - Milton GO,,1,MDDS5147,388791,1,1,21A
04250625-21,20250425,20250425-21-21801,21C - Square One,,1,MDDS5147,388790,1,1,21C
04250625-94,20250425,20250425-94-94670,94 - Square One,,1,MDDS5147,389500,1,1,94
04250625-96,20250425,20250425-96-96541,96B - DC Oshawa GO,,0,MDDS5147,389501,1,1,96B
04250625-19,20250425,20250425-19-19620,19 - Finch Terminal,,0,MDDS5146,388788,1,1,19
04250625-19,20250425,20250425-19-19541,19 - Square One,,1,MDDS5146,388787,1,1,19
04250625-94,20250425,20250425-94-94861,94 - Pickering GO,,0,MDDS5145,389499,1,1,94
04250625-21,20250425,20250425-21-21821,21C - Square One,,1,MDDS5145,388790,1,1,21C
04250625-19,20250425,20250425-19-19710,19 - Finch Terminal,,0,MDDS5145,388788,1,1,19
04250625-19,20250425,20250425-19-19641,19 - Square One,,1,MDDS5145,388787,1,1,19
04250625-32,20250425,20250425-32-32411,32 - Trinity Common,,1,MDDS5145,388840,1,1,32
04250625-21,20250425,20250425-21-21761,21C - Square One,,1,MDDS5144,388790,1,1,21C
04250625-65,20250425,20250425-65-65710,65 - Union Station,,1,MDDS5144,388903,1,1,65
04250625-67,20250425,20250425-67-67481,67 - Woodbine/404,,0,MDDS5144,388919,1,1,67
04250625-29,20250425,20250425-29-29880,29 - Kipling Bus Terminal,,0,MDDS5143,388818,1,1,29
04250625-33,20250425,20250425-33-33741,33B - Mount Pleasant GO,,1,MDDS5143,388853,1,1,33B
04250625-33,20250425,20250425-33-33541,33E - Georgetown GO,,1,MDDS5143,388854,1,1,33E
04250625-40,20250425,20250425-40-40860,40 - Richmond Hill Ctr,,0,MDDS5142,388864,1,1,40
04250625-40,20250425,20250425-40-40751,40 - Hamilton GO,,1,MDDS5142,388865,1,1,40
04250625-40,20250425,20250425-40-40650,40 - Richmond Hill Ctr,,0,MDDS5142,388864,1,1,40
04250625-40,20250425,20250425-40-40501,40 - Hamilton GO,,1,MDDS5142,388865,1,1,40
04250625-40,20250425,20250425-40-40790,40 - Richmond Hill Ctr,,0,MDDS5141,388864,1,1,40
04250625-16,20250425,20250425-16-16721,16 - Hamilton GO,,1,MDDS5141,388768,1,1,16
04250625-71,20250425,20250425-71-71650,71E - Union Station,,1,MDDS5141,388934,1,1,71E
04250625-54,20250425,20250425-54-54491,54 - Mount Joy GO,,0,MDDS5141,388890,1,1,54
04250625-40,20250425,20250425-40-40750,40 - Richmond Hill Ctr,,0,MDDS5140,388864,1,1,40
04250625-41,20250425,20250425-41-41471,41 - Hamilton GO,,1,MDDS5140,388871,1,1,41
04250625-41,20250425,20250425-41-41680,41 - Pickering GO,,0,MDDS5139,388869,1,1,41
04250625-40,20250425,20250425-40-40461,40 - Hamilton GO,,1,MDDS5139,388865,1,1,40
04250625-30,20250425,20250425-30-30790,30 - Hwy. 407 Bus Term,,0,MDDS5138,388823,1,1,30
04250625-25,20250425,20250425-25-25731,25 - U of Waterloo,,1,MDDS5138,388809,1,1,25
04250625-29,20250425,20250425-29-29720,29A - Square One,,0,MDDS5138,388817,1,1,29A
04250625-33,20250425,20250425-33-33501,33 - U of Guelph,,1,MDDS5138,388847,1,1,33
04250625-41,20250425,20250425-41-41700,41 - Pickering GO,,0,MDDS5137,388869,1,1,41
04250625-41,20250425,20250425-41-41431,41 - Hamilton GO,,1,MDDS5137,388871,1,1,41
04250625-19,20250425,20250425-19-19771,19 - Square One,,1,MDDS5136,388787,1,1,19
04250625-71,20250425,20250425-71-71670,71 - Union Station,,1,MDDS5136,388940,1,1,71
04250625-70,20250425,20250425-70-70491,70D - Uxbridge,,0,MDDS5136,388933,1,1,70D
04250625-54,20250425,20250425-54-54401,54 - Mount Joy GO,,0,MDDS5136,388890,1,1,54
04250625-41,20250425,20250425-41-41715,41D - Bramalea GO,,1,MDDS5135,388867,1,1,41D
04250625-41,20250425,20250425-41-41522,41B - Centennial College,,0,MDDS5135,388870,1,1,41B
04250625-40,20250425,20250425-40-40411,40 - Hamilton GO,,1,MDDS5135,388865,1,1,40
04250625-19,20250425,20250425-19-19780,19 - Finch Terminal,,0,MDDS5134,388788,1,1,19
04250625-21,20250425,20250425-21-21711,21C - Square One,,1,MDDS5134,388790,1,1,21C
04250625-71,20250425,20250425-71-71620,71 - Union Station,,1,MDDS5134,388940,1,1,71
04250625-70,20250425,20250425-70-70411,70D - Uxbridge,,0,MDDS5134,388933,1,1,70D
04250625-54,20250425,20250425-54-54701,54 - Mount Joy GO,,0,MDDS5133,388890,1,1,54
04250625-54,20250425,20250425-54-54660,54 - Hwy. 407 Bus Term,,1,MDDS5133,388891,1,1,54
04250625-21,20250425,20250425-21-21480,21C - Union Station,,0,MDDS5133,388789,1,1,21C
04250625-41,20250425,20250425-41-41363,41A - Square One,,1,MDDS5133,388866,1,1,41A
04250625-27,20250425,20250425-27-27651,27A - Milton GO,,1,MDDS5131,388814,1,1,27A
04250625-19,20250425,20250425-19-19550,19 - Finch Terminal,,0,MDDS5131,388788,1,1,19
04250625-56,20250425,20250425-56-56422,56A - Square One,,1,MDDS5131,388892,1,1,56A
04250625-96,20250425,20250425-96-96361,96B - DC Oshawa GO,,0,MDDS5131,389501,1,1,96B
04250625-36,20250425,20250425-36-36800,36B - York Mills Term,,0,MDDS5130,388856,1,1,36B
04250625-33,20250425,20250425-33-33701,33E - Georgetown GO,,1,MDDS5130,388854,1,1,33E
04250625-25,20250425,20250425-25-25460,25 - Square One,,0,MDDS5130,388805,1,1,25
04250625-30,20250425,20250425-30-30371,30 - U of Waterloo,,1,MDDS5130,388824,1,1,30
04250625-41,20250425,20250425-41-41603,41C - Square One,,1,MDDS5129,388868,1,1,41C
04250625-41,20250425,20250425-41-41472,41B - Centennial College,,0,MDDS5129,388870,1,1,41B
04250625-47,20250425,20250425-47-47271,47 - Hamilton GO,,1,MDDS5129,388881,1,1,47
04250625-41,20250425,20250425-41-41703,41A - Square One,,1,MDDS5128,388866,1,1,41A
04250625-92,20250425,20250425-92-92613,92A - Dundas/Hwy 412 P+R,,0,MDDS5128,389498,1,1,92A
04250625-30,20250425,20250425-30-30440,30 - Hwy. 407 Bus Term,,0,MDDS5128,388823,1,1,30
04250625-25,20250425,20250425-25-25351,25 - U of Waterloo,,1,MDDS5128,388809,1,1,25
04250625-21,20250425,20250425-21-21484,21A - Union Station,,0,MDDS5127,388792,1,1,21A
04250625-21,20250425,20250425-21-21385,21A - Milton GO,,1,MDDS5127,388791,1,1,21A
04250625-21,20250425,20250425-21-21314,21A - Union Station,,0,MDDS5127,388792,1,1,21A
04250625-32,20250425,20250425-32-32210,32 - Finch Terminal,,0,MDDS5127,388842,1,1,32
04250625-40,20250425,20250425-40-40300,40 - Richmond Hill Ctr,,0,MDDS5126,388864,1,1,40
04250625-40,20250425,20250425-40-40171,40 - Hamilton GO,,1,MDDS5126,388865,1,1,40
04250625-96,20250425,20250425-96-96300,96B - Finch Terminal,,1,MDDS5125,389502,1,1,96B
04250625-41,20250425,20250425-41-41114,41C - Centennial College,,0,MDDS5125,388873,1,1,41C
04250625-30,20250425,20250425-30-30240,30 - Hwy. 407 Bus Term,,0,MDDS5124,388823,1,1,30
04250625-30,20250425,20250425-30-30123,30A - U of Waterloo,,1,MDDS5124,388822,1,1,30A
04250625-40,20250425,20250425-40-40250,40 - Richmond Hill Ctr,,0,MDDS5123,388864,1,1,40
04250625-40,20250425,20250425-40-40121,40 - Hamilton GO,,1,MDDS5123,388865,1,1,40
04250625-41,20250425,20250425-41-41250,41 - Pickering GO,,0,MDDS5122,388869,1,1,41
04250625-47,20250425,20250425-47-47053,47D - McMaster U,,1,MDDS5122,388878,1,1,47D
04250625-30,20250425,20250425-30-30360,30 - Hwy. 407 Bus Term,,0,MDDS5121,388823,1,1,30
04250625-30,20250425,20250425-30-30291,30 - U of Waterloo,,1,MDDS5121,388824,1,1,30
04250625-54,20250425,20250425-54-54240,54 - Hwy. 407 Bus Term,,1,MDDS5121,388891,1,1,54
04250625-54,20250425,20250425-54-54141,54 - Mount Joy GO,,0,MDDS5121,388890,1,1,54
04250625-54,20250425,20250425-54-54080,54 - Hwy. 407 Bus Term,,1,MDDS5121,388891,1,1,54
04250625-30,20250425,20250425-30-30320,30 - Hwy. 407 Bus Term,,0,MDDS5120,388823,1,1,30
04250625-30,20250425,20250425-30-30261,30 - U of Waterloo,,1,MDDS5120,388824,1,1,30
04250625-32,20250425,20250425-32-32132,32B - Finch Terminal,,0,MDDS5120,388843,1,1,32B
04250625-41,20250425,20250425-41-41290,41 - Pickering GO,,0,MDDS5119,388869,1,1,41
04250625-18,20250425,20250425-18-18121,18 - Hamilton GO,,1,MDDS5119,388773,1,1,18
04250625-47,20250425,20250425-47-47031,47 - Hamilton GO,,1,MDDS5119,388881,1,1,47
04250625-47,20250425,20250425-47-47374,47G - Erin Mills,,0,MDDS5118,388876,1,1,47G
04250625-41,20250425,20250425-41-41191,41 - Hamilton GO,,1,MDDS5118,388871,1,1,41
04250625-36,20250425,20250425-36-36070,36B - York Mills Term,,0,MDDS5118,388856,1,1,36B
04250625-40,20250425,20250425-40-40180,40 - Richmond Hill Ctr,,0,MDDS5117,388864,1,1,40
04250625-40,20250425,20250425-40-40051,40 - Hamilton GO,,1,MDDS5117,388865,1,1,40
04250625-25,20250425,20250425-25-25690,25 - Square One,,0,MDDS5116,388805,1,1,25
04250625-30,20250425,20250425-30-30551,30 - U of Waterloo,,1,MDDS5116,388824,1,1,30
04250625-48,20250425,20250425-48-48510,48 - Hwy. 407 Bus Term,,0,MDDS5116,389505,1,1,48
04250625-33,20250425,20250425-33-33331,33 - U of Guelph,,1,MDDS5116,388847,1,1,33
04250625-27,20250425,20250425-27-27190,27A - Finch Terminal,,0,MDDS5116,388816,1,1,27A
04250625-27,20250425,20250425-27-27051,27A - Milton GO,,1,MDDS5116,388814,1,1,27A
04250625-40,20250425,20250425-40-40370,40 - Richmond Hill Ctr,,0,MDDS5115,388864,1,1,40
04250625-17,20250425,20250425-17-17180,17 - Hamilton GO,,1,MDDS5115,388771,1,1,17
04250625-25,20250425,20250425-25-25061,25 - U of Waterloo,,1,MDDS5115,388809,1,1,25
04250625-19,20250425,20250425-19-19230,19 - Finch Terminal,,0,MDDS5114,388788,1,1,19
04250625-19,20250425,20250425-19-19131,19 - Square One,,1,MDDS5114,388787,1,1,19
04250625-32,20250425,20250425-32-32070,32 - Finch Terminal,,0,MDDS5114,388842,1,1,32
04250625-19,20250425,20250425-19-19210,19 - Finch Terminal,,0,MDDS5113,388788,1,1,19
04250625-19,20250425,20250425-19-19121,19 - Square One,,1,MDDS5113,388787,1,1,19
04250625-32,20250425,20250425-32-32060,32 - Finch Terminal,,0,MDDS5113,388842,1,1,32
04250625-54,20250425,20250425-54-54320,54 - Hwy. 407 Bus Term,,1,MDDS5112,388891,1,1,54
04250625-40,20250425,20250425-40-40150,40 - Richmond Hill Ctr,,0,MDDS5112,388864,1,1,40
04250625-16,20250425,20250425-16-16051,16 - Hamilton GO,,1,MDDS5112,388768,1,1,16
04250625-19,20250425,20250425-19-19150,19 - Finch Terminal,,0,MDDS5111,388788,1,1,19
04250625-19,20250425,20250425-19-19091,19 - Square One,,1,MDDS5111,388787,1,1,19
04250625-19,20250425,20250425-19-19040,19 - Finch Terminal,,0,MDDS5111,388788,1,1,19
04250625-61,20250425,20250425-61-61280,61 - Union Station,,1,MDDS5110,388900,1,1,61
04250625-96,20250425,20250425-96-96110,96B - Finch Terminal,,1,MDDS5110,389502,1,1,96B
04250625-92,20250425,20250425-92-92021,92 - DC Oshawa GO,,0,MDDS5110,389495,1,1,92
04250625-47,20250425,20250425-47-47846,47D - Hwy. 407 Bus Term,,0,MDDS5108,388879,1,1,47D
04250625-47,20250425,20250425-47-47684,47D - Hwy. 407 Bus Term,,0,MDDS5108,388879,1,1,47D
04250625-47,20250425,20250425-47-47564,47G - Erin Mills,,0,MDDS5108,388876,1,1,47G
04250625-40,20250425,20250425-40-40421,40 - Hamilton GO,,1,MDDS5108,388865,1,1,40
04250625-40,20250425,20250425-40-40330,40 - Richmond Hill Ctr,,0,MDDS5108,388864,1,1,40
04250625-15,20250425,20250425-15-15141,15 - Brantford Term,,1,MDDS5108,388763,1,1,15
04250625-18,20250425,20250425-18-18051,18C - Hamilton GO,,1,MDDS5108,388774,1,1,18C
04250625-27,20250425,20250425-27-27131,27A - Milton GO,,1,MDDS5107,388814,1,1,27A
04250625-67,20250425,20250425-67-67110,67 - Finch Terminal,,1,MDDS5107,388918,1,1,67
04250625-41,20250425,20250425-41-41210,41 - Pickering GO,,0,MDDS5106,388869,1,1,41
04250625-47,20250425,20250425-47-47021,47 - Hamilton GO,,1,MDDS5106,388881,1,1,47
04250625-92,20250425,20250425-92-92370,92 - Yorkdale Term,,1,MDDS5105,389496,1,1,92
04250625-56,20250425,20250425-56-56131,56 - DC Oshawa GO,,0,MDDS5105,388896,1,1,56
04250625-31,20250425,20250425-31-31040,31L - Union Station,,0,MDDS5105,388833,1,1,31L
04250625-41,20250425,20250425-41-41234,41C - Centennial College,,0,MDDS5104,388873,1,1,41C
04250625-41,20250425,20250425-41-41056,41D - Centennial College,,0,MDDS5104,388874,1,1,41D
04250625-41,20250425,20250425-41-41130,41 - Pickering GO,,0,MDDS5103,388869,1,1,41
04250625-40,20250425,20250425-40-40021,40 - Hamilton GO,,1,MDDS5103,388865,1,1,40
04250625-41,20250425,20250425-41-41194,41C - Centennial College,,0,MDDS5102,388873,1,1,41C
04250625-56,20250425,20250425-56-56044,56B - Oakville GO,,1,MDDS5102,388894,1,1,56B
04250625-41,20250425,20250425-41-41612,41B - Centennial College,,0,MDDS5101,388870,1,1,41B
04250625-15,20250425,20250425-15-15690,15 - Aldershot GO,,0,MDDS5101,388764,1,1,15
04250625-40,20250425,20250425-40-40371,40 - Hamilton GO,,1,MDDS5101,388865,1,1,40
04250625-40,20250425,20250425-40-40260,40 - Richmond Hill Ctr,,0,MDDS5101,388864,1,1,40
04250625-41,20250425,20250425-41-41041,41 - Hamilton GO,,1,MDDS5101,388871,1,1,41
04250625-94,20250425,20250425-94-94001,94 - Pickering GO,,0,MDDS5101,389499,1,1,94
04250625-36,20250425,20250425-36-36811,36B - Bramalea Term,,1,MDDS3231,388857,1,1,36B
04250625-33,20250425,20250425-33-33742,33B - York Mills Term,,0,MDDS3231,388851,1,1,33B
04250625-21,20250425,20250425-21-21482,21E - Union Station,,0,MDDS3231,388801,1,1,21E
04250625-33,20250425,20250425-33-33811,33B - Mount Pleasant GO,,1,MDDS3230,388853,1,1,33B
04250625-41,20250425,20250425-41-41533,41A - Square One,,1,MDDS3230,388866,1,1,41A
04250625-94,20250425,20250425-94-94451,94 - Pickering GO,,0,MDDS3230,389499,1,1,94
04250625-33,20250425,20250425-33-33761,33E - Georgetown GO,,1,MDDS3229,388854,1,1,33E
04250625-33,20250425,20250425-33-33640,33A - York Mills Term,,0,MDDS3229,388844,1,1,33A
04250625-32,20250425,20250425-32-32431,32 - Trinity Common,,1,MDDS3229,388840,1,1,32
04250625-19,20250425,20250425-19-19450,19 - Finch Terminal,,0,MDDS3229,388788,1,1,19
04250625-33,20250425,20250425-33-33591,33B - Mount Pleasant GO,,1,MDDS3228,388853,1,1,33B
04250625-33,20250425,20250425-33-33442,33B - York Mills Term,,0,MDDS3228,388851,1,1,33B
04250625-36,20250425,20250425-36-36771,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250425,20250425-36-36720,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-36,20250425,20250425-36-36651,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250425,20250425-36-36570,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-36,20250425,20250425-36-36471,36B - Bramalea Term,,1,MDDS3227,388857,1,1,36B
04250625-36,20250425,20250425-36-36420,36B - York Mills Term,,0,MDDS3227,388856,1,1,36B
04250625-27,20250425,20250425-27-27671,27A - Milton GO,,1,MDDS3226,388814,1,1,27A
04250625-41,20250425,20250425-41-41465,41C - Square One,,1,MDDS3226,388868,1,1,41C
04250625-41,20250425,20250425-41-41374,41C - Centennial College,,0,MDDS3226,388873,1,1,41C
04250625-32,20250425,20250425-32-32561,32 - Trinity Common,,1,MDDS3225,388840,1,1,32
04250625-32,20250425,20250425-32-32401,32 - Trinity Common,,1,MDDS3225,388840,1,1,32
04250625-32,20250425,20250425-32-32330,32 - Finch Terminal,,0,MDDS3225,388842,1,1,32
04250625-41,20250425,20250425-41-41733,41D - Bramalea GO,,1,MDDS3224,388867,1,1,41D
04250625-27,20250425,20250425-27-27600,27A - Finch Terminal,,0,MDDS3224,388816,1,1,27A
04250625-21,20250425,20250425-21-21433,21B - Lisgar GO,,1,MDDS3224,388797,1,1,21B
04250625-32,20250425,20250425-32-32751,32 - Trinity Common,,1,MDDS3223,388840,1,1,32
04250625-19,20250425,20250425-19-19650,19 - Finch Terminal,,0,MDDS3223,388788,1,1,19
04250625-41,20250425,20250425-41-41473,41A - Square One,,1,MDDS3223,388866,1,1,41A
04250625-41,20250425,20250425-41-41354,41C - Centennial College,,0,MDDS3223,388873,1,1,41C
04250625-32,20250425,20250425-32-32541,32 - Trinity Common,,1,MDDS3222,388840,1,1,32
04250625-32,20250425,20250425-32-32351,32 - Trinity Common,,1,MDDS3222,388840,1,1,32
04250625-32,20250425,20250425-32-32320,32 - Finch Terminal,,0,MDDS3222,388842,1,1,32
04250625-32,20250425,20250425-32-32681,32 - Trinity Common,,1,MDDS3221,388840,1,1,32
04250625-19,20250425,20250425-19-19580,19 - Finch Terminal,,0,MDDS3221,388788,1,1,19
04250625-94,20250425,20250425-94-94450,94 - Square One,,1,MDDS3221,389500,1,1,94
04250625-41,20250425,20250425-41-41322,41C - Centennial College,,0,MDDS3221,388873,1,1,41C
04250625-19,20250425,20250425-19-19651,19 - Square One,,1,MDDS3220,388787,1,1,19
04250625-19,20250425,20250425-19-19560,19 - Finch Terminal,,0,MDDS3220,388788,1,1,19
04250625-41,20250425,20250425-41-41443,41A - Square One,,1,MDDS3220,388866,1,1,41A
04250625-94,20250425,20250425-94-94331,94 - Pickering GO,,0,MDDS3220,389499,1,1,94
04250625-36,20250425,20250425-36-36691,36B - Bramalea Term,,1,MDDS3219,388857,1,1,36B
04250625-36,20250425,20250425-36-36640,36B - York Mills Term,,0,MDDS3219,388856,1,1,36B
04250625-32,20250425,20250425-32-32421,32 - Trinity Common,,1,MDDS3219,388840,1,1,32
04250625-32,20250425,20250425-32-32440,32 - Finch Terminal,,0,MDDS3219,388842,1,1,32
04250625-32,20250425,20250425-32-32281,32 - Trinity Common,,1,MDDS3219,388840,1,1,32
04250625-32,20250425,20250425-32-32290,32 - Finch Terminal,,0,MDDS3219,388842,1,1,32
04250625-31,20250425,20250425-31-31670,31B - Bramalea GO,,0,MDDS3218,388839,1,1,31B
04250625-48,20250425,20250425-48-48431,48 - U of Guelph,,1,MDDS3218,388884,1,1,48
04250625-33,20250425,20250425-33-33322,33B - York Mills Term,,0,MDDS3218,388851,1,1,33B
04250625-32,20250425,20250425-32-32631,32 - Trinity Common,,1,MDDS3217,388840,1,1,32
